review_id,user_id,hotel_id,review_date,score_overall,score_cleanliness,score_comfort,score_facilities,score_location,score_staff,score_value_for_money,user_gender,country_x,age_group,traveller_type,city,country_y,cleanliness_base,comfort_base,facilities_base,location_base,staff_base,value_for_money_base
31896,1449,22,2021-08-17,9.3,9.4,8.8,9.3,9.4,9.6,9.4,Female,Brazil,55+,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
31897,142,16,2021-07-07,8.9,9.1,9.0,9.5,9.4,8.7,7.4,Male,Spain,35-44,Business,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31898,143,23,2023-04-22,9.0,9.7,8.5,8.7,9.1,8.9,8.8,Female,Brazil,35-44,Family,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
31899,1011,7,2022-07-04,9.0,9.0,8.7,8.4,9.4,9.6,8.7,Male,United Kingdom,25-34,Solo,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
31900,1189,11,2025-03-13,9.1,8.3,9.1,8.4,9.9,9.5,9.0,Male,India,35-44,Solo,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
31901,1125,25,2024-03-17,9.1,9.1,9.2,8.4,9.3,9.4,9.0,Female,South Korea,35-44,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31902,1264,16,2021-11-06,9.1,9.8,9.7,8.7,8.6,8.8,8.5,Female,South Korea,35-44,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31903,1277,22,2024-08-24,9.2,10.0,8.6,9.2,9.4,8.6,9.2,Male,South Africa,25-34,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
31904,154,16,2020-02-03,9.2,9.6,9.5,9.7,8.5,9.4,8.3,Female,United Kingdom,35-44,Family,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31905,1392,25,2020-05-26,8.8,8.6,8.6,8.4,9.4,9.2,8.7,Other,New Zealand,35-44,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31906,1995,6,2025-03-27,8.8,8.4,8.8,9.3,9.6,8.8,7.4,Female,Germany,45-54,Business,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31907,795,5,2020-05-08,9.2,9.8,9.9,8.9,8.5,9.3,8.4,Male,Japan,35-44,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
31908,744,4,2021-07-18,8.8,10.0,8.8,8.2,8.2,9.2,8.2,Female,Russia,25-34,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
31909,1832,14,2025-06-19,9.0,9.6,9.1,8.3,9.8,8.3,8.5,Female,Germany,35-44,Couple,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
31910,119,2,2024-10-04,8.9,8.9,8.8,8.3,9.1,9.5,8.5,Female,United Arab Emirates,35-44,Solo,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
31911,1032,6,2022-05-11,9.1,9.1,9.2,9.9,9.0,8.6,8.8,Other,France,25-34,Family,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31912,725,7,2022-07-10,9.0,9.2,9.2,9.1,8.8,8.5,8.9,Male,Russia,25-34,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
31913,1126,4,2024-06-29,9.1,10.0,9.2,9.2,8.6,9.0,8.5,Female,France,35-44,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
31914,1834,4,2023-11-18,9.0,8.9,8.7,8.4,8.6,10.0,9.2,Male,Japan,55+,Solo,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
31915,884,18,2024-09-10,8.8,9.2,9.2,8.6,8.9,8.3,8.3,Female,Brazil,18-24,Family,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
31916,890,14,2025-10-18,9.1,9.2,8.9,8.7,9.9,9.0,8.5,Male,France,25-34,Couple,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
31917,326,13,2022-05-13,9.0,9.2,9.1,8.7,9.1,9.0,9.0,Male,France,45-54,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
31918,1967,10,2020-02-07,8.9,8.9,8.5,9.2,8.8,9.5,8.3,Male,China,45-54,Business,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
31919,811,14,2022-05-14,8.9,8.3,8.9,9.1,10.0,8.7,7.8,Male,United Kingdom,18-24,Business,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
31920,527,7,2021-07-17,9.2,8.8,8.9,8.2,9.9,9.7,9.2,Female,United Arab Emirates,25-34,Solo,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
31921,755,11,2021-01-11,8.9,8.1,8.5,9.6,9.6,9.1,7.8,Male,United States,25-34,Business,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
31922,905,17,2022-12-27,8.9,8.5,9.2,9.4,8.8,8.8,8.3,Male,Nigeria,25-34,Business,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
31923,1935,21,2021-06-04,9.0,8.6,9.0,9.0,9.9,9.0,7.6,Male,Italy,25-34,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
31924,819,22,2021-03-05,9.3,9.8,9.4,8.3,9.8,9.3,9.0,Male,Spain,45-54,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
31925,858,6,2025-05-17,9.1,8.9,9.2,8.7,9.2,9.5,9.1,Female,Spain,25-34,Solo,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31926,1274,16,2024-11-20,9.0,9.9,9.5,8.7,8.8,8.7,7.9,Female,Australia,18-24,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31927,1339,6,2020-05-09,9.2,9.6,9.4,8.7,10.0,9.1,8.1,Male,United Arab Emirates,35-44,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31928,422,25,2021-11-24,8.9,9.1,9.3,8.6,9.1,9.1,8.3,Male,Brazil,35-44,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31929,60,6,2023-06-17,9.1,8.7,8.5,9.2,9.4,9.8,9.1,Male,United States,45-54,Solo,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31930,1449,14,2022-03-13,9.1,9.9,9.2,8.9,8.8,8.5,9.0,Female,Brazil,55+,Family,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
31931,1725,18,2020-12-18,8.8,9.5,9.4,8.2,8.7,8.1,8.7,Male,United Kingdom,18-24,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
31932,1159,20,2022-09-05,9.0,9.2,8.7,8.9,8.7,9.4,9.1,Female,Japan,35-44,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
31933,1132,5,2022-07-19,9.2,9.7,9.9,9.0,9.0,9.3,8.1,Other,United Kingdom,25-34,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
31934,1587,5,2025-07-28,9.2,9.7,9.6,8.8,9.1,9.0,8.5,Male,Mexico,18-24,Couple,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
31935,1736,1,2022-09-01,8.9,9.4,8.8,9.6,9.0,8.6,7.9,Male,United Kingdom,55+,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
31936,1341,11,2020-09-06,9.1,8.8,8.4,9.2,9.6,9.5,9.1,Female,Netherlands,55+,Solo,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
31937,702,21,2020-07-15,9.0,9.8,9.2,7.8,9.5,8.9,8.3,Male,Germany,18-24,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
31938,25,1,2020-01-27,8.7,8.6,8.1,9.3,9.2,8.9,7.3,Male,Japan,25-34,Business,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
31939,1485,25,2021-10-08,8.9,9.1,9.3,8.1,9.4,8.6,8.4,Male,Russia,25-34,Couple,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31940,1335,6,2023-01-11,8.9,8.2,8.8,8.9,10.0,9.0,7.8,Male,China,18-24,Business,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31941,118,4,2023-12-12,8.8,9.8,9.1,8.1,8.3,9.5,7.8,Other,Netherlands,25-34,Couple,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
31942,44,23,2025-05-29,8.7,8.8,9.0,8.3,8.6,8.8,8.6,Male,Germany,35-44,Couple,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
31943,277,9,2022-07-20,9.3,9.9,9.6,9.1,8.5,9.2,9.1,Male,United Kingdom,45-54,Family,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
31944,648,22,2022-10-23,9.1,8.8,8.4,9.0,9.7,9.7,8.9,Female,India,55+,Solo,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
31945,1736,11,2025-08-29,9.3,9.3,9.0,9.9,8.9,9.4,9.3,Male,United Kingdom,55+,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
31946,1939,18,2025-12-23,8.6,8.5,8.5,8.8,9.0,8.5,8.1,Male,United States,55+,Business,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
31947,1280,5,2025-09-25,9.1,9.3,9.7,9.5,8.5,9.0,8.7,Female,Germany,35-44,Family,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
31948,972,7,2021-02-03,8.8,8.7,9.3,8.0,9.5,8.8,8.3,Female,Germany,35-44,Couple,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
31949,1242,24,2025-07-24,8.9,9.4,9.2,8.6,8.9,8.7,8.5,Female,Germany,35-44,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
31950,1553,6,2023-07-14,9.0,9.0,8.9,9.4,9.1,8.9,8.5,Other,Spain,45-54,Family,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
31951,524,3,2021-07-09,8.7,8.2,9.5,8.5,9.3,8.8,7.4,Female,Australia,35-44,Business,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
31952,1288,24,2024-07-02,8.7,8.7,9.1,8.6,8.1,9.0,8.9,Female,China,35-44,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
31953,1139,19,2020-07-24,9.2,9.4,9.1,9.6,9.5,9.1,8.6,Male,China,45-54,Family,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
31954,1328,1,2025-07-24,9.0,9.7,9.4,8.6,9.6,8.5,7.5,Male,France,25-34,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
31955,999,17,2024-01-05,8.8,9.3,9.2,8.8,8.8,8.3,8.2,Female,United Kingdom,55+,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
31956,1910,17,2022-03-09,9.1,9.7,9.2,9.5,8.9,8.9,8.4,Male,South Korea,45-54,Family,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
31957,1436,10,2023-02-01,9.2,10.0,9.0,9.6,8.1,9.3,8.7,Male,Brazil,55+,Family,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
31958,858,16,2023-05-04,9.0,8.7,9.2,8.8,9.1,9.1,8.8,Female,Spain,25-34,Solo,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31959,1130,13,2023-04-05,8.8,8.4,8.1,9.0,9.1,8.9,9.4,Male,Egypt,18-24,Solo,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
31960,1855,21,2024-05-21,9.2,9.7,9.4,9.0,9.3,8.8,8.7,Male,United Kingdom,55+,Family,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
31961,651,12,2023-12-02,8.8,8.9,8.3,8.7,9.3,9.0,8.7,Female,China,25-34,Solo,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
31962,1727,2,2024-04-11,8.7,9.1,9.2,7.9,9.5,8.2,7.6,Female,United Kingdom,35-44,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
31963,911,19,2025-11-10,9.1,8.5,8.7,9.0,9.8,9.6,9.1,Male,United Kingdom,25-34,Solo,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
31964,1090,25,2020-12-25,8.8,8.6,8.4,9.2,9.0,9.5,7.8,Other,Spain,35-44,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31965,1121,25,2023-05-02,9.0,9.0,9.1,9.0,9.1,9.1,8.9,Female,New Zealand,55+,Solo,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31966,1722,8,2021-05-04,8.9,9.7,8.6,8.6,8.8,9.3,8.6,Male,United States,35-44,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
31967,395,14,2022-01-19,9.1,9.5,9.5,8.8,9.8,8.5,8.0,Male,Argentina,45-54,Couple,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
31968,1361,21,2025-06-26,9.0,9.7,9.7,8.2,9.6,8.1,8.3,Male,Netherlands,35-44,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
31969,1632,1,2022-04-09,9.1,9.6,9.3,9.3,9.5,8.7,8.0,Male,Japan,55+,Family,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
31970,428,8,2021-07-19,8.9,8.7,8.3,8.2,9.3,9.0,9.5,Female,Netherlands,45-54,Solo,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
31971,368,22,2021-03-18,9.1,8.8,8.7,8.7,8.9,9.7,9.7,Male,Germany,35-44,Solo,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
31972,1418,4,2022-10-10,9.1,9.8,8.8,9.5,8.6,9.2,8.6,Female,France,25-34,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
31973,1658,19,2021-07-02,8.9,8.3,9.1,8.8,9.7,8.9,7.8,Male,Australia,45-54,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
31974,1337,25,2024-07-10,9.0,9.3,9.8,8.3,9.2,8.5,8.4,Female,United Kingdom,25-34,Couple,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31975,1429,7,2022-11-19,8.9,8.8,8.8,9.2,9.6,8.7,8.4,Male,Japan,18-24,Family,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
31976,281,11,2024-07-23,8.9,8.2,9.1,9.4,9.7,8.9,7.7,Female,Germany,35-44,Business,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
31977,1287,3,2025-09-22,9.1,8.8,8.8,8.3,9.9,9.6,8.8,Male,Spain,18-24,Solo,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
31978,1135,9,2021-05-04,8.8,9.9,9.4,8.0,8.7,8.4,8.2,Male,Canada,45-54,Couple,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
31979,505,2,2025-12-03,8.9,9.5,9.5,8.1,9.6,8.3,8.1,Female,United Kingdom,18-24,Couple,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
31980,897,19,2022-02-17,9.1,9.0,9.0,9.2,9.8,9.1,8.0,Male,Canada,45-54,Business,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
31981,131,8,2020-03-22,9.1,9.6,8.6,9.0,9.5,8.8,9.0,Male,Japan,25-34,Family,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
31982,71,18,2023-05-18,8.7,8.8,9.2,7.9,9.0,8.9,8.3,Male,New Zealand,25-34,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
31983,1108,11,2025-08-29,9.2,9.7,8.9,9.7,8.7,9.3,9.0,Female,Argentina,25-34,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
31984,1716,17,2025-05-24,8.9,8.5,9.0,8.8,9.5,9.2,8.5,Female,China,45-54,Solo,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
31985,1124,16,2024-06-17,9.0,10.0,9.4,8.4,8.6,9.2,8.1,Male,Germany,25-34,Couple,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31986,1953,25,2025-07-22,9.0,8.8,9.1,9.3,9.7,8.6,8.3,Male,China,35-44,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
31987,1732,15,2021-01-18,8.9,8.4,9.1,8.4,9.5,9.0,8.7,Female,South Korea,18-24,Solo,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
31988,1515,18,2024-12-15,8.9,8.2,8.3,8.2,9.3,9.5,9.4,Male,United Kingdom,25-34,Solo,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
31989,850,16,2022-10-20,8.9,8.7,9.0,8.3,8.6,9.9,8.8,Female,France,35-44,Solo,Seoul,South Korea,9.3,9.4,9.1,8.9,9.3,8.5
31990,793,14,2024-07-08,9.0,8.7,9.0,8.3,9.8,8.8,9.3,Male,Germany,45-54,Solo,Rome,Italy,9.2,9.1,8.9,9.8,9.0,8.7
31991,437,1,2020-02-15,9.0,9.4,9.6,8.8,9.2,8.4,8.1,Female,Brazil,25-34,Couple,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
31992,1198,7,2022-06-17,9.0,9.0,8.3,8.1,9.3,9.7,9.2,Female,United States,25-34,Solo,Sydney,Australia,8.9,9.0,8.5,9.8,8.9,8.4
31993,1876,21,2024-10-17,8.8,8.9,8.9,7.9,9.7,8.9,8.4,Other,United States,35-44,Couple,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
31994,1895,20,2020-08-16,8.8,8.7,8.3,9.4,9.4,8.8,7.7,Male,China,18-24,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
31995,1973,24,2020-03-06,8.9,8.7,8.9,8.3,9.1,9.2,9.1,Female,Argentina,35-44,Solo,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
31996,1476,21,2024-09-17,8.7,8.7,8.2,8.8,9.7,8.7,7.6,Male,Canada,45-54,Business,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
31997,6,10,2025-06-29,9.0,9.2,10.0,8.1,8.8,9.2,8.4,Male,Brazil,25-34,Couple,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
31998,63,12,2025-05-19,8.8,9.4,9.6,8.1,9.0,8.1,7.9,Female,France,25-34,Couple,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
31999,937,25,2022-12-01,9.1,8.9,8.5,9.2,9.7,9.5,8.2,Female,Singapore,25-34,Business,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
32000,1280,11,2024-12-18,9.2,9.4,8.8,9.1,9.5,9.3,9.2,Female,Germany,35-44,Family,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
32001,1191,18,2020-04-05,8.6,8.7,9.2,8.3,8.8,8.4,8.2,Female,Canada,55+,Couple,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
32002,290,8,2022-08-21,8.9,8.8,9.4,8.3,9.6,8.4,8.6,Male,Japan,25-34,Couple,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
32003,247,13,2022-02-10,8.9,9.6,8.9,8.4,9.4,8.2,8.6,Male,France,45-54,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
32004,1039,13,2023-07-26,9.0,9.2,8.7,9.5,8.5,9.1,8.6,Male,United States,45-54,Family,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
32005,871,17,2025-11-07,8.8,9.2,9.3,8.2,8.7,8.5,8.8,Male,New Zealand,25-34,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
32006,1006,12,2025-03-15,8.8,8.9,8.7,8.5,9.2,8.7,9.1,Female,New Zealand,55+,Family,Mexico City,Mexico,8.7,8.9,8.5,9.0,8.7,8.5
32007,1702,13,2024-10-31,8.8,8.8,8.4,8.4,9.6,9.3,8.0,Male,South Korea,55+,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
32008,1138,23,2023-09-30,8.9,8.7,8.9,8.0,9.3,9.2,8.9,Female,Canada,25-34,Solo,Buenos Aires,Argentina,8.9,8.8,8.7,9.0,8.8,8.7
32009,1252,20,2022-08-02,9.0,8.8,9.5,9.1,8.8,9.5,8.5,Other,Brazil,25-34,Family,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
32010,798,10,2024-03-24,9.0,9.9,9.4,8.7,8.6,8.5,8.5,Other,Brazil,18-24,Couple,Toronto,Canada,9.4,9.3,9.2,8.8,9.2,8.8
32011,197,15,2022-12-29,8.9,9.3,9.1,8.0,9.4,8.6,8.4,Male,Singapore,35-44,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
32012,713,17,2023-11-29,9.1,9.0,9.1,8.5,9.2,9.5,9.1,Female,Germany,45-54,Solo,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
32013,203,11,2025-05-01,9.0,9.7,9.0,8.7,9.0,8.5,8.9,Other,Turkey,45-54,Couple,Shanghai,China,9.1,9.0,9.2,9.6,9.0,8.9
32014,235,22,2020-03-23,9.1,9.6,9.8,8.5,9.2,8.4,8.4,Male,Thailand,35-44,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
32015,847,8,2024-01-12,8.8,9.1,9.4,7.8,8.9,8.5,8.8,Female,Turkey,18-24,Couple,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
32016,1623,22,2024-01-26,9.1,9.4,8.3,9.2,9.8,9.2,8.7,Male,United Arab Emirates,35-44,Solo,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
32017,917,15,2025-06-07,8.9,8.9,9.0,9.2,8.7,8.9,8.7,Other,Germany,35-44,Family,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
32018,1647,13,2022-07-26,8.6,9.0,8.9,7.9,8.7,8.3,8.2,Female,United States,18-24,Couple,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
32019,663,5,2024-01-08,8.9,9.0,9.2,9.3,9.1,9.0,7.3,Female,United Kingdom,18-24,Business,Dubai,United Arab Emirates,9.3,9.5,9.6,8.9,9.4,8.5
32020,1944,13,2025-01-09,8.8,8.3,8.7,8.1,9.6,8.7,9.3,Female,United States,35-44,Solo,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
32021,1697,24,2020-03-23,8.8,9.4,8.8,9.0,8.6,8.4,8.4,Female,Germany,18-24,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
32022,594,13,2021-04-15,8.8,8.6,8.1,9.2,9.2,9.4,8.1,Male,China,25-34,Business,Mumbai,India,8.9,8.8,8.7,9.2,8.8,8.6
32023,595,4,2022-09-13,9.2,9.7,9.1,9.9,8.5,8.9,8.9,Male,Russia,35-44,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
32024,172,15,2020-04-24,9.1,9.5,9.5,8.4,9.6,9.0,8.3,Male,United Arab Emirates,45-54,Couple,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
32025,1436,15,2022-10-26,9.0,8.9,9.5,9.0,8.6,8.8,8.9,Male,Brazil,55+,Family,Cape Town,South Africa,9.0,9.2,8.8,9.5,9.2,8.4
32026,831,3,2024-05-06,9.0,9.3,9.3,8.6,9.0,9.2,8.3,Female,United Kingdom,25-34,Couple,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
32027,1559,18,2023-09-04,8.5,8.8,8.1,8.7,8.9,8.9,7.2,Female,Germany,55+,Business,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
32028,1213,2,2022-08-24,8.9,8.4,8.6,8.7,9.0,9.7,9.0,Male,China,25-34,Solo,London,United Kingdom,9.0,9.2,8.8,9.4,9.0,7.9
32029,570,9,2025-04-26,9.1,9.3,9.4,9.1,8.9,8.9,9.2,Male,Spain,25-34,Family,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
32030,1883,19,2020-05-23,9.0,9.9,9.3,7.9,9.1,8.6,8.6,Male,Russia,35-44,Couple,Barcelona,Spain,9.2,9.1,8.9,9.7,9.0,8.8
32031,375,6,2020-08-20,8.9,9.4,9.0,8.4,9.5,8.7,8.2,Female,United Kingdom,45-54,Couple,Singapore,Singapore,9.2,9.1,9.4,9.7,9.1,8.3
32032,1522,21,2022-06-02,9.0,9.4,9.1,8.9,8.6,9.3,8.9,Male,China,18-24,Family,Istanbul,Turkey,9.1,9.0,8.8,9.3,8.9,8.5
32033,1677,24,2022-04-12,8.9,9.2,9.1,9.0,8.6,8.2,9.1,Female,Argentina,45-54,Family,Lagos,Nigeria,8.7,8.6,8.5,8.9,8.6,8.4
32034,106,17,2023-08-07,9.0,9.8,9.6,8.0,9.2,8.4,8.4,Other,Brazil,45-54,Couple,Moscow,Russia,9.1,9.3,9.0,9.0,9.1,8.6
32035,1630,4,2021-09-13,8.8,9.2,9.0,8.7,9.3,9.0,7.1,Female,United Kingdom,18-24,Business,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
32036,1558,25,2021-06-14,9.0,9.3,8.7,9.4,8.2,9.2,9.0,Female,Japan,55+,Family,Wellington,New Zealand,9.3,9.2,9.1,9.0,9.1,8.8
32037,1648,1,2025-05-14,8.8,8.6,8.8,9.1,9.9,8.2,7.4,Male,Brazil,25-34,Business,New York,United States,9.1,8.8,8.9,9.5,8.6,8.0
32038,1821,18,2023-04-28,8.7,8.8,8.6,8.9,8.3,8.8,8.5,Other,United Kingdom,25-34,Family,Cairo,Egypt,8.8,8.7,8.6,9.1,8.7,8.4
32039,412,9,2021-03-30,8.9,8.2,8.9,9.2,9.7,8.6,8.0,Female,Australia,45-54,Business,Berlin,Germany,9.3,9.2,9.0,9.1,9.1,8.7
32040,1153,22,2024-06-27,8.9,9.2,9.3,8.9,9.1,8.5,8.5,Other,Spain,25-34,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
32041,1494,22,2023-03-28,9.1,9.2,9.7,8.5,9.2,9.0,8.5,Other,China,45-54,Couple,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
32042,1275,8,2025-03-29,8.5,8.0,8.5,8.4,9.2,8.8,7.6,Female,Mexico,45-54,Business,Rio de Janeiro,Brazil,9.0,8.7,8.6,9.5,8.8,8.6
32043,1626,3,2021-06-09,9.0,8.9,9.1,8.9,9.6,9.0,8.4,Male,Turkey,35-44,Family,Paris,France,8.8,9.4,8.7,9.6,9.3,8.1
32044,182,20,2024-06-25,8.6,8.0,8.5,8.8,9.2,8.7,8.1,Female,United States,35-44,Business,Bangkok,Thailand,9.0,9.2,9.1,9.4,9.1,8.6
32045,1863,4,2025-07-02,9.1,9.5,9.4,9.1,8.6,9.2,8.4,Female,United States,35-44,Family,Tokyo,Japan,9.6,9.0,9.3,8.5,9.5,8.2
32046,1718,22,2025-07-15,9.3,9.7,9.4,8.9,9.2,9.4,9.1,Male,Japan,25-34,Family,Amsterdam,Netherlands,9.4,9.1,9.0,9.6,9.2,8.9
